train_team,1,1+3,1+3+4,1+3+4+5,1+3+4+5+6,1+3+4+5+6+7,1+3+4+5+7,1+3+4+6,1+3+4+6+7,1+3+4+7,1+3+5,1+3+5+6,1+3+5+6+7,1+3+5+7,1+3+6,1+3+6+7,1+3+7,1+4,1+4+5,1+4+5+6,1+4+5+6+7,1+4+5+7,1+4+6,1+4+6+7,1+4+7,1+5,1+5+6,1+5+6+7,1+5+7,1+6,1+6+7,1+7,3,3+4,3+4+5,3+4+5+6,3+4+5+6+7,3+4+5+7,3+4+6,3+4+6+7,3+4+7,3+5,3+5+6,3+5+6+7,3+5+7,3+6,3+6+7,3+7,4,4+5,4+5+6,4+5+6+7,4+5+7,4+6,4+6+7,4+7,5,5+6,5+6+7,5+7,6,6+7,7
1+4+5+6,0.9203999876976013,0.46019999384880067,0.5409333348274231,0.5995000004768372,0.6417999982833862,0.5348333239555358,0.4796000003814697,0.6084500074386596,0.48676000237464906,0.4056999981403351,0.5652000069618225,0.6266499996185303,0.5013200044631958,0.42389999628067015,0.5771333336830139,0.4328499972820282,0.30680000185966494,0.8113999962806702,0.7993333339691162,0.8022500038146972,0.6417999982833862,0.5995000004768372,0.8112666606903076,0.6084500074386596,0.5409333348274231,0.8477999925613403,0.835533332824707,0.6266499996185303,0.5652000069618225,0.8656999945640564,0.5771333336830139,0.46019999384880067,0.0,0.351199996471405,0.4925333261489868,0.5721500039100647,0.45771999955177306,0.36939999461174006,0.5044666707515717,0.3783499956130981,0.23413333296775818,0.3875999927520752,0.5287333488464355,0.3965499997138977,0.25840000510215755,0.4055000007152557,0.27033333182334895,0.0,0.7023999929428101,0.7387999892234802,0.7628666520118713,0.5721500039100647,0.4925333261489868,0.7566999912261962,0.5044666707515717,0.351199996471405,0.7751999855041504,0.7930999994277954,0.5287333488464355,0.3875999927520752,0.8110000014305114,0.4055000007152557,0.0
1+4+5+6+7,0.8924000024795532,0.4462000012397766,0.5183333396911621,0.5617999911308289,0.6084000110626221,0.6253333210945129,0.5914399981498718,0.5874500036239624,0.611959981918335,0.5662500023841858,0.5281999945640564,0.5948500037193298,0.6178799986839294,0.5736499905586243,0.5624000072479248,0.5993000030517578,0.5341333150863647,0.7774999976158142,0.7490666747093201,0.7605000138282776,0.7503999948501587,0.739300012588501,0.7832666754722595,0.7649499893188476,0.7549999952316284,0.792300009727478,0.7931333303451538,0.7723500013351441,0.7648666620254516,0.8435999989509583,0.7990666627883911,0.801199996471405,0.0,0.33130000233650203,0.45160000324249266,0.5374000072479248,0.5719199895858764,0.5162000119686126,0.4858000040054321,0.5418499946594239,0.45753333568572996,0.3460999965667725,0.49566667675971987,0.5492499947547913,0.46739999651908876,0.3973999977111816,0.5016000032424927,0.3550000011920929,0.6626000046730042,0.6773999929428101,0.7165333271026612,0.71489999294281,0.6882666707038879,0.7287000060081482,0.7224666714668274,0.686300003528595,0.692199993133545,0.743500006198883,0.7323333382606506,0.7011000156402588,0.7947999954223632,0.752400004863739,0.7100000023841858
1+4+5+7,0.9220000028610229,0.46100000143051145,0.5570666551589966,0.5952999949455261,0.4762399971485138,0.5195333361625671,0.6234400153160096,0.41779999136924745,0.481439995765686,0.6017999887466431,0.543999993801117,0.4079999983310699,0.47360000014305115,0.5920000076293945,0.30733332633972166,0.41449999809265137,0.5526666760444641,0.8355999827384949,0.7937333464622498,0.5952999949455261,0.6234400153160096,0.7792999863624572,0.5570666551589966,0.6017999887466431,0.8023999929428101,0.8159999966621398,0.543999993801117,0.5920000076293945,0.7893333315849305,0.46100000143051145,0.5526666760444641,0.8289999961853027,0.0,0.37460000514984126,0.48640000224113467,0.3647999942302704,0.4390399992465973,0.548799991607666,0.24973333179950705,0.37129999399185176,0.4950666606426239,0.35499998927116394,0.23666667044162745,0.36149999499320984,0.48200000524520875,0.0,0.24533333182334896,0.3679999947547912,0.7492000102996826,0.7295999884605407,0.48640000224113467,0.548799991607666,0.7317333340644836,0.37460000514984126,0.4950666606426239,0.7425999879837036,0.7099999785423279,0.35499998927116394,0.48200000524520875,0.7229999899864197,0.0,0.3679999947547912,0.7359999895095826
1+4+6,0.9401999950408936,0.4700999975204468,0.5880666613578797,0.44105000495910646,0.5254799962043762,0.43790000677108765,0.3528399944305419,0.656850004196167,0.5254799962043762,0.44105000495910646,0.313400000333786,0.45085000395774844,0.3606800019741058,0.23504999876022334,0.6011333346366883,0.45085000395774844,0.313400000333786,0.8821000099182129,0.5880666613578797,0.656850004196167,0.5254799962043762,0.44105000495910646,0.8758000135421753,0.656850004196167,0.5880666613578797,0.4700999975204468,0.6011333346366883,0.45085000395774844,0.313400000333786,0.9017000079154969,0.6011333346366883,0.4700999975204468,0.0,0.4120000064373016,0.2746666669845581,0.42179999947547914,0.3374400019645691,0.20600000321865078,0.5624000072479248,0.42179999947547914,0.2746666669845581,0.0,0.28773333430290216,0.2157999992370605,0.0,0.4315999984741211,0.28773333430290216,0.0,0.8240000128746032,0.4120000064373016,0.5624000072479248,0.42179999947547914,0.2746666669845581,0.8435999989509583,0.5624000072479248,0.4120000064373016,0.0,0.4315999984741211,0.28773333430290216,0.0,0.8631999969482422,0.4315999984741211,0.0
1+4+6+7,0.9145999908447265,0.45729999542236327,0.5454666614532471,0.40910000205039976,0.4928800046443939,0.5449333190917969,0.48831999897956846,0.6161000013351441,0.6539200067520141,0.6103999853134155,0.3048666715621948,0.43565000891685485,0.5095600008964538,0.4299500048160553,0.5808666586875916,0.6369500041007996,0.5732666611671448,0.8182000041007995,0.5454666614532471,0.6161000013351441,0.6539200067520141,0.6103999853134155,0.8214666604995727,0.8173999905586242,0.813866662979126,0.45729999542236327,0.5808666586875916,0.6369500041007996,0.5732666611671448,0.8713000178337097,0.8492666721343994,0.8599000096321106,0.0,0.36089999675750734,0.24060000479221338,0.3874499976634979,0.47100000381469725,0.3817499995231628,0.5166000008583069,0.5887500047683716,0.5089999914169312,0.0,0.2759999930858612,0.40830000042915343,0.2684000015258789,0.414000004529953,0.5444000005722046,0.4026000082492828,0.7217999935150147,0.36089999675750734,0.5166000008583069,0.5887500047683716,0.5089999914169312,0.7748999953269958,0.7849999904632569,0.7634999990463257,0.0,0.414000004529953,0.5444000005722046,0.4026000082492828,0.828000009059906,0.8166000008583069,0.8052000164985657
1+4+7,0.9349999904632569,0.46749999523162844,0.5851333379745484,0.4388499915599823,0.3510800004005432,0.42983332872390745,0.5157999992370605,0.4388499915599823,0.5157999992370605,0.6447499990463257,0.3116666674613952,0.23374999761581416,0.35172000527381897,0.4396499991416931,0.3116666674613952,0.4396499991416931,0.5861999988555908,0.8776999831199646,0.5851333379745484,0.4388499915599823,0.5157999992370605,0.6447499990463257,0.5851333379745484,0.6447499990463257,0.8596666574478149,0.46749999523162844,0.3116666674613952,0.4396499991416931,0.5861999988555908,0.46749999523162844,0.5861999988555908,0.8792999982833862,0.0,0.41019999980926514,0.2734666645526886,0.2050999999046325,0.3287999927997589,0.410999995470047,0.2734666645526886,0.410999995470047,0.5480000019073487,0.0,0.0,0.20590000152587887,0.2745333313941955,0.0,0.2745333313941955,0.4118000030517578,0.8203999996185303,0.41019999980926514,0.2734666645526886,0.410999995470047,0.5480000019073487,0.41019999980926514,0.5480000019073487,0.821999990940094,0.0,0.0,0.2745333313941955,0.4118000030517578,0.0,0.4118000030517578,0.8236000061035156
1+5,0.9557999968528748,0.4778999984264374,0.3185999929904938,0.4797500014305115,0.38379999995231623,0.31983333826065063,0.38379999995231623,0.23894999921321863,0.1911599963903427,0.23894999921321863,0.6396666765213013,0.4797500014305115,0.38379999995231623,0.4797500014305115,0.3185999929904938,0.23894999921321863,0.3185999929904938,0.4778999984264374,0.6396666765213013,0.4797500014305115,0.38379999995231623,0.4797500014305115,0.3185999929904938,0.23894999921321863,0.3185999929904938,0.959500002861023,0.6396666765213013,0.4797500014305115,0.6396666765213013,0.4778999984264374,0.3185999929904938,0.4778999984264374,0.0,0.0,0.321066665649414,0.24080000221729275,0.1926399976015091,0.24080000221729275,0.0,0.0,0.0,0.48160000443458556,0.321066665649414,0.24080000221729275,0.321066665649414,0.0,0.0,0.0,0.0,0.48160000443458556,0.321066665649414,0.24080000221729275,0.321066665649414,0.0,0.0,0.0,0.9632000088691711,0.48160000443458556,0.321066665649414,0.48160000443458556,0.0,0.0,0.0
1+5+6,0.9291999936103821,0.46459999680519104,0.30973333716392515,0.45000000596046447,0.5342400074005127,0.4452000021934509,0.35999999642372127,0.4500999987125397,0.3600799977779388,0.23229999840259552,0.6,0.6677999854087829,0.5342400074005127,0.45000000596046447,0.6001333355903625,0.4500999987125397,0.30973333716392515,0.46459999680519104,0.6,0.6677999854087829,0.5342400074005127,0.45000000596046447,0.6001333355903625,0.4500999987125397,0.30973333716392515,0.9000000119209289,0.8904000043869018,0.6677999854087829,0.6,0.9001999974250794,0.6001333355903625,0.46459999680519104,0.0,0.0,0.2902666687965393,0.43549999594688416,0.3484000027179718,0.21770000159740444,0.29040000438690183,0.21780000030994412,0.0,0.435400003194809,0.5806666493415833,0.43549999594688416,0.2902666687965393,0.4356000006198883,0.29040000438690183,0.0,0.0,0.435400003194809,0.5806666493415833,0.43549999594688416,0.2902666687965393,0.4356000006198883,0.29040000438690183,0.0,0.870800006389618,0.8709999918937683,0.5806666493415833,0.435400003194809,0.8712000012397766,0.4356000006198883,0.0
1+5+6+7,0.9171999931335449,0.45859999656677247,0.30573333501815797,0.41765000224113463,0.5033599972724915,0.5521000027656555,0.4932799994945526,0.44085000157356263,0.5118400096893311,0.4282499969005585,0.5568666815757751,0.6292000055313111,0.6625200033187866,0.6166000008583069,0.5878000020980835,0.6398000001907349,0.5710000157356262,0.45859999656677247,0.5568666815757751,0.6292000055313111,0.6625200033187866,0.6166000008583069,0.5878000020980835,0.6398000001907349,0.5710000157356262,0.8353000044822693,0.8389333367347718,0.8281499981880188,0.8221333384513855,0.8817000031471253,0.8530666589736938,0.856499993801117,0.0,0.0,0.25113333761692047,0.3998999953269958,0.47908000349998475,0.38730000257492064,0.2820666670799255,0.4104999959468841,0.26526666879653926,0.3767000019550323,0.5332000017166137,0.5988499999046326,0.5164000153541565,0.4231000006198883,0.5473333358764648,0.39790000319480895,0.0,0.3767000019550323,0.5332000017166137,0.5988499999046326,0.5164000153541565,0.4231000006198883,0.5473333358764648,0.39790000319480895,0.7534000039100647,0.7997999906539917,0.7984666705131531,0.7746000051498413,0.8462000012397766,0.8209999918937683,0.7958000063896179
1+5+7,0.9366000056266784,0.4683000028133392,0.3121999979019165,0.44394999742507935,0.35516000390052793,0.4292666673660278,0.515119993686676,0.2341500014066696,0.3472800016403198,0.4341000020503998,0.5919333457946777,0.44394999742507935,0.515119993686676,0.6439000010490418,0.3121999979019165,0.4341000020503998,0.5787999868392945,0.4683000028133392,0.5919333457946777,0.44394999742507935,0.515119993686676,0.6439000010490418,0.3121999979019165,0.4341000020503998,0.5787999868392945,0.8878999948501587,0.5919333457946777,0.6439000010490418,0.8585333347320556,0.4683000028133392,0.5787999868392945,0.8682000041007996,0.0,0.0,0.27973332405090334,0.20979999601840973,0.32779999375343316,0.40975000858306887,0.0,0.19995000064373014,0.26659999489784236,0.41959999203681947,0.27973332405090334,0.40975000858306887,0.5463333249092102,0.0,0.26659999489784236,0.39990000128746034,0.0,0.41959999203681947,0.27973332405090334,0.40975000858306887,0.5463333249092102,0.0,0.26659999489784236,0.39990000128746034,0.8391999840736389,0.41959999203681947,0.5463333249092102,0.8195000171661377,0.0,0.39990000128746034,0.7998000025749207
1+6,0.9664000034332275,0.48320000171661376,0.32213332653045657,0.2416000008583068,0.38392000198364257,0.3199333310127258,0.19327999949455257,0.47989999651908877,0.38392000198364257,0.2416000008583068,0.32213332653045657,0.47989999651908877,0.38392000198364257,0.2416000008583068,0.6398666620254516,0.47989999651908877,0.32213332653045657,0.48320000171661376,0.32213332653045657,0.47989999651908877,0.38392000198364257,0.2416000008583068,0.6398666620254516,0.47989999651908877,0.32213332653045657,0.48320000171661376,0.6398666620254516,0.47989999651908877,0.32213332653045657,0.9597999930381775,0.6398666620254516,0.48320000171661376,0.0,0.0,0.0,0.23829999864101406,0.1906399995088577,0.0,0.3177333354949951,0.23829999864101406,0.0,0.0,0.3177333354949951,0.23829999864101406,0.0,0.4765999972820282,0.3177333354949951,0.0,0.0,0.0,0.3177333354949951,0.23829999864101406,0.0,0.4765999972820282,0.3177333354949951,0.0,0.0,0.4765999972820282,0.3177333354949951,0.0,0.9531999945640564,0.4765999972820282,0.0
1+6+7,0.922599995136261,0.4612999975681305,0.30753333568573,0.23064999878406525,0.3675200045108795,0.45736666917800906,0.3658400058746337,0.45940000414848325,0.5488399863243103,0.45729999542236327,0.30753333568573,0.45940000414848325,0.5488399863243103,0.45729999542236327,0.6125333428382873,0.6860499978065491,0.6097333312034607,0.4612999975681305,0.30753333568573,0.45940000414848325,0.5488399863243103,0.45729999542236327,0.6125333428382873,0.6860499978065491,0.6097333312034607,0.4612999975681305,0.6125333428382873,0.6860499978065491,0.6097333312034607,0.9188000082969665,0.9147333383560181,0.9145999908447265,0.0,0.0,0.0,0.22874999940395355,0.36431999206542964,0.22664999961853022,0.3050000011920929,0.4554000020027161,0.30220000147819515,0.0,0.3050000011920929,0.4554000020027161,0.30220000147819515,0.4574999988079071,0.6072000026702881,0.45329999923706055,0.0,0.0,0.3050000011920929,0.4554000020027161,0.30220000147819515,0.4574999988079071,0.6072000026702881,0.45329999923706055,0.0,0.4574999988079071,0.6072000026702881,0.45329999923706055,0.9149999976158142,0.9108000040054322,0.9065999984741211
1+7,0.9555999994277954,0.4777999997138977,0.31853333711624143,0.23889999985694882,0.19112000167369836,0.321066665649414,0.38527999520301814,0.23889999985694882,0.38527999520301814,0.4815999984741211,0.31853333711624143,0.23889999985694882,0.38527999520301814,0.4815999984741211,0.31853333711624143,0.4815999984741211,0.6421333312988281,0.4777999997138977,0.31853333711624143,0.23889999985694882,0.38527999520301814,0.4815999984741211,0.31853333711624143,0.4815999984741211,0.6421333312988281,0.4777999997138977,0.31853333711624143,0.4815999984741211,0.6421333312988281,0.4777999997138977,0.6421333312988281,0.9631999969482422,0.0,0.0,0.0,0.0,0.19415999948978419,0.24269999861717223,0.0,0.24269999861717223,0.3236000061035156,0.0,0.0,0.24269999861717223,0.3236000061035156,0.0,0.3236000061035156,0.48539999723434446,0.0,0.0,0.0,0.24269999861717223,0.3236000061035156,0.0,0.3236000061035156,0.48539999723434446,0.0,0.0,0.3236000061035156,0.48539999723434446,0.0,0.48539999723434446,0.9707999944686889
3,0.0,0.5,0.3333333432674408,0.25,0.20000000298023218,0.1666666716337204,0.20000000298023218,0.25,0.20000000298023218,0.25,0.3333333432674408,0.25,0.20000000298023218,0.25,0.3333333432674408,0.25,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333432674408,0.25,0.20000000298023218,0.25,0.3333333432674408,0.25,0.3333333432674408,0.5,0.3333333432674408,0.25,0.3333333432674408,0.5,0.3333333432674408,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3+4,0.0,0.413400000333786,0.5544666647911072,0.4158500015735626,0.3326799988746643,0.27723333239555353,0.3326799988746643,0.4158500015735626,0.3326799988746643,0.4158500015735626,0.2756000041961669,0.20670000016689297,0.1653600007295608,0.20670000016689297,0.2756000041961669,0.20670000016689297,0.2756000041961669,0.41830000281333923,0.27886666655540465,0.20915000140666962,0.16732000112533565,0.20915000140666962,0.27886666655540465,0.20915000140666962,0.27886666655540465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826800000667572,0.8317000031471252,0.5544666647911072,0.4158500015735626,0.3326799988746643,0.4158500015735626,0.5544666647911072,0.4158500015735626,0.5544666647911072,0.413400000333786,0.2756000041961669,0.20670000016689297,0.2756000041961669,0.413400000333786,0.2756000041961669,0.413400000333786,0.8366000056266785,0.41830000281333923,0.27886666655540465,0.20915000140666962,0.27886666655540465,0.41830000281333923,0.27886666655540465,0.41830000281333923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3+4+5,0.0,0.2805999934673309,0.44260000586509707,0.4844500064849854,0.38755999803543084,0.3229666650295257,0.38755999803543084,0.3319499969482422,0.2655600011348724,0.3319499969482422,0.39040000438690187,0.2927999973297119,0.23423999845981594,0.2927999973297119,0.1870666682720184,0.14029999673366544,0.1870666682720184,0.38330000042915346,0.45886666774749757,0.34415000081062314,0.2753199994564056,0.34415000081062314,0.25553333163261416,0.19165000021457668,0.25553333163261416,0.3050000011920929,0.20333333611488338,0.1525000005960464,0.20333333611488338,0.0,0.0,0.0,0.5611999869346619,0.6638999938964844,0.6459333300590515,0.4844500064849854,0.38755999803543084,0.4844500064849854,0.44260000586509707,0.3319499969482422,0.44260000586509707,0.5855999946594238,0.39040000438690187,0.2927999973297119,0.39040000438690187,0.2805999934673309,0.1870666682720184,0.2805999934673309,0.7666000008583069,0.6883000016212464,0.45886666774749757,0.34415000081062314,0.45886666774749757,0.38330000042915346,0.25553333163261416,0.38330000042915346,0.6100000023841858,0.3050000011920929,0.20333333611488338,0.3050000011920929,0.0,0.0,0.0
3+4+5+6,0.0,0.2625,0.3944666683673858,0.4465499997138977,0.5159999966621399,0.4300000011920929,0.3572400033473968,0.4943000078201294,0.395440000295639,0.29584999680519103,0.37593333125114436,0.4803999960422516,0.38432000279426576,0.2819499969482422,0.439599996805191,0.3296999990940094,0.17499999999999996,0.3291999995708465,0.42039999961853025,0.5137499928474426,0.410999995470047,0.3152999937534332,0.4840666651725769,0.36305000185966485,0.2194666653871536,0.3013999938964843,0.4655333399772644,0.3491499960422516,0.20093333125114438,0.39689999818801874,0.2645999908447266,0.0,0.525,0.5916999936103821,0.5953999876976013,0.6449999928474426,0.5159999966621399,0.4465499997138977,0.6590666770935059,0.4943000078201294,0.3944666683673858,0.5638999938964844,0.6405333280563354,0.4803999960422516,0.37593333125114436,0.6593999981880188,0.439599996805191,0.2625,0.6583999991416931,0.6305999875068664,0.6849999904632569,0.5137499928474426,0.42039999961853025,0.7261000037193298,0.4840666651725769,0.3291999995708465,0.6027999877929687,0.6982999920845032,0.4655333399772644,0.3013999938964843,0.7937999963760376,0.39689999818801874,0.0
3+4+5+6+7,0.0,0.22150000035762782,0.350600004196167,0.4086499989032745,0.4783999979496002,0.5146666586399078,0.46612000465393066,0.45230000019073485,0.5010399997234345,0.4369499981403351,0.3419333398342132,0.44580000042915346,0.4958400011062622,0.43044999837875364,0.40013333559036257,0.4740999937057495,0.3796666741371154,0.30440000295639036,0.3972000002861023,0.4872500002384186,0.5290000081062317,0.4718999981880188,0.4554000020027161,0.5155500054359436,0.4349333345890045,0.2914000034332275,0.44673333764076234,0.5090499937534332,0.42626667618751524,0.37870000004768367,0.48446667194366455,0.34799999594688413,0.44300000071525575,0.5258999943733216,0.5448666572570801,0.5980000138282776,0.6175999999046325,0.5826499938964844,0.6030666589736938,0.6263000011444092,0.5825999975204468,0.5129000067710876,0.5944000005722045,0.6197999954223633,0.5739333271980286,0.6001999974250793,0.6321333289146424,0.5694999933242798,0.6088000059127807,0.5957999944686889,0.6496666669845581,0.6612499952316284,0.629199993610382,0.6830999970436096,0.6873999953269958,0.6524000048637391,0.5828000068664551,0.6701000094413757,0.6787333369255066,0.6393999934196473,0.7574000000953675,0.7266999840736389,0.6959999918937683
3+4+5+7,0.0,0.27460000216960906,0.40899999141693116,0.44399999380111693,0.35520000457763673,0.41230000257492067,0.49476000666618347,0.30674999952316284,0.384960001707077,0.48119999170303346,0.36606666445732117,0.27454999685287473,0.3592000007629394,0.44899999499320986,0.18306666612625117,0.3117500007152557,0.415666663646698,0.33889999985694885,0.40893333554267886,0.3067000031471252,0.3849200069904327,0.4811500012874603,0.2259333342313766,0.3439000010490417,0.4585333347320556,0.27449999451637264,0.18299999833106992,0.3116999983787537,0.41559999585151675,0.0,0.23260000050067897,0.34889999628067014,0.5492000043392181,0.6134999990463257,0.5920000076293945,0.44399999380111693,0.49476000666618347,0.6184499979019165,0.40899999141693116,0.48119999170303346,0.6416000008583069,0.5490999937057495,0.36606666445732117,0.44899999499320986,0.5986666679382324,0.27460000216960906,0.415666663646698,0.6235000014305114,0.6777999997138977,0.6134000062942505,0.40893333554267886,0.4811500012874603,0.6415333390235901,0.33889999985694885,0.4585333347320556,0.6878000020980835,0.5489999890327454,0.27449999451637264,0.41559999585151675,0.6233999967575073,0.0,0.34889999628067014,0.6977999925613403
3+4+6,0.0,0.3630999982357025,0.48720000982284545,0.3653999984264374,0.4521199941635132,0.3767666697502136,0.29231999516487117,0.5651499986648559,0.4521199941635132,0.3653999984264374,0.24206666648387903,0.3812999963760376,0.3050399959087372,0.18154999911785122,0.5083999991416931,0.3812999963760376,0.24206666648387903,0.36770000457763674,0.24513334035873408,0.38359999656677246,0.3068800032138824,0.18385000228881834,0.5114666581153869,0.38359999656677246,0.24513334035873408,0.0,0.2663333356380463,0.19975000023841855,0.0,0.39950000047683715,0.2663333356380463,0.0,0.726199996471405,0.7307999968528748,0.48720000982284545,0.5651499986648559,0.4521199941635132,0.3653999984264374,0.7535333395004272,0.5651499986648559,0.48720000982284545,0.3630999982357025,0.5083999991416931,0.3812999963760376,0.24206666648387903,0.7625999927520752,0.5083999991416931,0.3630999982357025,0.7354000091552735,0.36770000457763674,0.5114666581153869,0.38359999656677246,0.24513334035873408,0.7671999931335449,0.5114666581153869,0.36770000457763674,0.0,0.39950000047683715,0.2663333356380463,0.0,0.7990000009536743,0.39950000047683715,0.0
